Unnamed: 0,member1,member2,weight
682,207061281,8213592,2
7434,5900662,32747702,2
24522,28573892,206261374,1
7435,5900662,151015692,2
9818,133926142,191512916,2
14173,115965992,201204877,1
7000,232524017,204588525,2
17901,195657825,84738292,1
10383,73895512,203244569,2
4515,215188854,184019319,2
5638,32671432,82238712,2
13862,182648870,69653682,1
15753,16384071,57398582,1
3625,215876742,93983122,2
10820,184389351,217856665,3
3735,208012431,3016909,3
18087,195657825,149480662,1
17161,214466652,129875952,1
24559,28573892,192222501,1
6844,225249498,197727816,2
13184,217350178,218869837,1
18064,195657825,5809279,1
22766,195657884,216550429,1
21132,210337917,91901712,1
16386,34340942,224382387,1
9044,203361151,140274692,2
12205,216072216,207061281,1
12365,183566364,132266342,1
16665,25034832,216421300,1
20030,6160486,205798116,1
5265,203818557,14638667,2
13771,205193250,166082312,1
11383,211554226,14307382,2
1241,146112942,10514162,2
21291,185106564,10173730,1
6465,21563471,156086352,3
9398,14486634,218437424,2
14047,115965992,221255856,1
15994,187334729,185165830,1
8197,199789219,9648429,3
6198,76842942,183248122,2
8366,199396025,194883200,2
6466,21563471,81924252,3
17544,204669023,204561207,1
18919,209453152,188671296,1
15291,101056562,200493376,1
2531,204211075,187904554,2
3794,96240802,232433129,2
13912,182648870,55687572,1
5104,203818557,8820481,3
2147,152011532,195018326,2
11572,187371529,221191725,2
13017,226754592,195794101,1
20176,6160486,85355912,1
22318,190939281,177731352,1
4010,137430292,6770985,2
22902,195657884,101312342,1
6410,12552243,6770985,2
11798,53121132,227251282,2
8765,192711483,49816142,2
16949,229015643,7938588,1
20097,6160486,191753236,1
6425,12552243,53695782,2
1467,4686468,14948701,2
17657,204669023,194772507,1
4952,211551769,128117352,2
22362,190939281,148211832,1
10029,195136851,139811722,2
18255,195657825,48400472,1
8646,211585840,216550429,2
24401,28573892,205961797,1
21400,185106564,198092554,1
293,85557392,192542264,2
2207,188416822,191240701,2
17271,204669023,203457314,1
4916,211551769,114279782,2
16098,187334729,5860067,1
13372,217350178,25507792,1
15252,101056562,211533974,1
10163,32214442,204843833,2
16296,211353678,134218092,1
22100,190939281,174031072,1
17728,204669023,188190655,1
19900,6160486,211236984,1
11094,14225169,187130741,2
8245,199789219,71912792,2
1886,208569099,230884769,2
18688,209453152,14051566,1
2176,203457314,197481931,2
21684,85557392,232433129,1
4908,211551769,203244569,3
3904,91686092,21563471,2
5228,203818557,170208462,2
17058,214466652,186978631,1
11978,81924252,191709519,2
15703,21561411,11967222,1
22811,195657884,108796192,1
21406,185106564,185915186,1
1225,146112942,81247262,2
1752,196838090,38665162,2
645,207061281,105865382,2
11017,191106824,208431390,2
17872,195657825,203792480,1
7052,224954611,59892862,2
15317,101056562,129023382,1
8437,10750729,195145042,2
673,207061281,204211075,2
16326,211353678,220084945,1
14627,182190122,53071102,1
5264,203818557,117370442,2
20816,96862332,187371529,1
12160,182943766,218877394,1
8350,199396025,23897412,2
10719,184389351,195470542,2
21668,85557392,181859762,1
10402,73895512,208431390,2
20262,6160486,191106824,1
16817,25034832,219764412,1
23372,195231923,220541997,1
553,21627131,77148762,2
4040,190055719,12402863,2
14503,182190122,219048088,1
12483,234684445,197724764,1
7976,13109793,184999379,2
18055,195657825,201819202,1
1939,208569099,194099532,2
15075,210436146,216550429,1
6285,76842942,194426544,3
24825,230457540,184906491,1
6170,209455030,218437424,2
16154,30179402,157248622,1
15328,101056562,95986132,1
17406,204669023,192792326,1
21253,185106564,97736772,1
2227,132809532,178113422,2
9307,14486634,207118547,2
19502,6160486,191271205,1
2535,204211075,219620059,2
3375,209224665,197769681,2
23199,216367274,8820481,1
10058,195136851,191106824,2
9224,30936082,134073882,2
3378,209224665,219290165,2
13044,226754592,215598422,1
4775,58983922,205544146,2
13261,217350178,173879692,1
21397,185106564,208526066,1
21706,85557392,219874928,1
4738,183109097,182577741,2
19396,213745765,73119472,1
2694,204211075,129810402,2
3424,222495708,201994495,2
14738,198574124,3844135,1
12639,234684445,211596798,1
24600,28573892,197481931,1
7351,5900662,75802552,2
7364,5900662,220686748,2
21600,85557392,211231637,1
21633,85557392,195470542,1
24843,230457540,232035166,1
7304,5900662,17769001,2
7335,5900662,114279782,2
15083,210436146,208813129,1
18949,209453152,210818574,1
15378,101056562,216740504,1
7157,33196332,198075659,2
21076,210337917,216135042,1
14572,182190122,215466752,1
10518,73895512,188661696,2
24800,230457540,186251835,1
10202,228625838,217714304,2
24025,28246202,13103635,1
235,185106564,182705998,2
10125,32214442,226518103,2
2212,132809532,53121132,2
7178,33196332,199321351,2
14993,219250733,61863362,1
22776,195657884,217825368,1
4851,59475472,183178754,2
16803,25034832,199104094,1
3175,216892372,184019319,2
21208,24641662,198017878,1
7328,5900662,208553095,2
1643,60195472,194631761,2
18505,195657825,138382742,1
12544,234684445,184406989,1
11979,81924252,8921426,3
7075,224954611,223312572,2
21889,85557392,195431219,1
1933,208569099,194816243,2
20351,209944678,118234452,1
7616,141199742,203244569,2
22163,190939281,109826772,1
1609,60195472,187904554,3
16616,25034832,223312572,1
15322,101056562,238176688,1
24696,28573892,49174402,1
16448,34340942,182528891,1
5670,215910105,201446209,2
17031,214466652,101992632,1
13657,205193250,60857612,1
8231,199789219,8731661,3
14175,115965992,63014072,1
7700,201787805,211351136,2
20902,96862332,214321618,1
6636,14387362,201446209,2
11280,102928292,13606604,2
21196,24641662,225830646,1
22108,190939281,8921426,1
4601,230884769,197737828,2
16276,211353678,212796929,1
8222,199789219,192711483,2
5648,32671432,10055195,2
1465,4686468,22624461,2
5947,145262432,159263962,2
8619,211585840,189577911,2
311,85557392,180545392,2
10557,183799454,17876981,3
15184,210436146,186040094,1
1319,185139782,217751064,2
15788,78315592,205708300,1
12593,234684445,108490052,1
718,207061281,13993792,3
9300,5573736,212577516,2
21096,210337917,183793165,1
19240,213745765,92069902,1
9432,14486634,75873682,3
15943,78315592,106082032,1
14905,198574124,128461512,1
17877,195657825,219172983,1
2728,214729620,189973217,2
14341,219873321,218741988,1
24665,28573892,10743543,1
1653,60195472,194099532,2
10385,73895512,23897412,2
8374,199396025,186040094,2
21409,185106564,203719480,1
4966,211551769,135113782,2
11283,102928292,71851852,2
14634,182190122,15519011,1
14291,115965992,202700743,1
583,21627131,126066112,2
7078,224954611,233675700,2
13437,205193250,224954611,1
21904,85557392,182823823,1
2246,132809532,7534345,3
3694,215876742,83029142,2
20205,6160486,228113906,1
9145,127601602,134073882,2
4869,59475472,220768796,2
11282,102928292,217378572,2
5538,4720318,183178754,2
24703,28573892,54914962,1
8970,4393825,205937561,2
3750,208012431,182623181,2
23671,191758521,208253400,1
2199,203457314,183799454,2
8,234684445,217160398,2
24070,28246202,98454472,1
2623,204211075,226212530,2
13107,226754592,204037791,1
2704,92701572,177135382,2
24991,230457540,106649372,1
20656,88375412,188386050,1
3860,212403372,224701872,2
24138,189857979,231238888,1
15208,210436146,189316019,1
11338,187010992,135965262,2
17636,204669023,138382742,1
10581,183799454,54914962,2
1511,60195472,184861611,3
16032,187334729,182872288,1
188,6160486,185786033,2
21456,185106564,202566644,1
5979,118556542,208949319,2
4048,190055719,215179635,2
375,85557392,185785631,2
10476,73895512,110598422,2
8597,211585840,184019319,4
2671,204211075,204439081,2
2260,198017878,198390483,3
4769,58983922,206481851,2
9590,11832553,48232882,2
12144,182943766,2807913,1
6609,14387362,170381402,2
5991,118556542,44323642,2
284,85557392,60802462,3
19666,6160486,195093562,1
16843,25034832,72367952,1
22057,85557392,145088452,1
10328,223055408,203240276,2
12299,216072216,83770322,1
7646,141199742,186040094,2
19044,228655199,227805212,1
2465,76743532,4353024,2
4284,204244320,4169858,3
7980,13109793,221191725,2
5110,203818557,13993792,2
19884,6160486,189020185,1
5470,4720318,188671296,2
483,84738292,185530968,3
19773,6160486,158283282,1
5606,32671432,137230272,2
6603,14387362,217464856,2
9677,58756332,188348741,2
22930,13172898,154401702,1
7413,5900662,108670772,2
21101,210337917,200904231,1
13267,217350178,195345829,1
24774,230457540,215179635,1
11393,211554226,203244569,2
10510,73895512,182501037,3
9841,184028419,11227663,2
6849,225249498,204412550,2
17220,204669023,185835944,1
4569,230884769,208987635,2
2349,76743532,196309128,2
3745,208012431,205798116,2
6533,48400472,5985520,2
5306,223348295,185786033,2
3862,212403372,212942347,2
8391,64326342,13917237,2
14885,198574124,13177460,1
13024,226754592,100666582,1
1390,4686468,208553095,2
6615,14387362,9648429,2
10535,183438980,43855512,2
4703,152077792,182626228,2
4397,204244320,9448133,2
15437,101056562,87595972,1
3697,215876742,82238712,3
6281,76842942,53991012,2
23749,191758521,12757769,1
3786,96240802,184437777,2
16742,25034832,188527897,1
7732,1673629,34583172,2
3384,209224665,205716102,2
12371,183566364,2170271,1
10207,213028297,215293429,2
13575,205193250,188867494,1
10296,220564993,8539046,2
6009,118556542,198063541,2
14978,219250733,71233882,1
1884,208569099,176366962,2
21683,85557392,202745318,1
5240,203818557,197737828,2
21578,85557392,59351782,1
15217,210436146,8111102,1
20595,193986670,13576044,1
9306,14486634,208429247,3
14915,198574124,182831865,1
14021,115965992,222033982,1
15001,219250733,214224356,1
1062,231276901,191512916,2
3273,209224665,203361151,3
7509,5900662,48232882,3
11296,187010992,217768606,2
5669,215910105,217160398,3
6072,118556542,135113782,2
12126,182943766,223055408,1
23842,191758521,213200089,1
6974,8849634,183178754,2
20193,6160486,55029192,1
1129,7602583,81196252,2
6501,21563471,221191725,2
20951,96862332,208576142,1
7096,189401341,125274672,2
12828,13631520,204714239,1
21781,85557392,188971114,1
12117,182943766,228303620,1
18551,195657825,205233737,1
10749,184389351,192542264,2
16077,187334729,184259142,1
19457,6160486,63180862,1
10216,184651232,182123182,2
16433,34340942,220770049,1
9216,203131913,224647097,2
7015,232524017,199838186,2
11964,227348607,150902602,2
4720,183109097,126416052,2
4435,204244320,75873682,4
18509,195657825,231812516,1
20784,217907323,3731320,1
24316,28573892,12322937,1
17268,204669023,197505812,1
1098,7602583,195404243,2
3113,225412049,98835872,2
18078,195657825,126416052,1
1299,64455192,212577516,2
7867,7834137,211808563,2
18617,195657825,175300482,1
24651,28573892,187094695,1
23029,216367274,195750926,1
24447,28573892,14504752,1
17873,195657825,161587302,1
23450,143818932,212311331,1
10945,200052480,166082312,2
19368,213745765,195301990,1
4673,8979910,192965786,2
7465,5900662,138867992,4
19361,213745765,216422974,1
12505,234684445,213152508,1
12179,216072216,232312915,1
12556,234684445,183381022,1
19902,6160486,216410236,1
13112,226754592,188630710,1
6032,118556542,188147962,2
16170,30179402,186325239,1
12033,73498632,201765390,1
1537,60195472,76842942,2
11983,81924252,5718360,2
17316,204669023,201819202,1
24589,28573892,203836837,1
24715,28573892,188010474,1
4033,137430292,221191725,2
17898,195657825,205103309,1
2473,76743532,153168942,2
16378,34340942,183203202,1
13354,217350178,216267622,1
5816,13993792,114279782,2
18391,195657825,203918135,1
8902,3246917,184019319,2
24524,28573892,220028036,1
8340,199396025,63282212,2
1981,208569099,202882025,2
9456,59313302,135113782,2
20693,88375412,178447322,1
9319,14486634,47572122,2
1486,4686468,213237301,2
4613,5965232,75681792,3
13065,226754592,217656750,1
7784,7768516,4940157,2
16376,34340942,190455151,1
508,84738292,197901531,2
9452,194251902,221191725,2
21450,185106564,192169953,1
8023,125274672,183799454,2
19116,228655199,25185712,1
8008,125274672,8079808,2
18757,209453152,137261662,1
14039,115965992,212023438,1
10967,191106824,201085242,2
1911,208569099,191059701,2
9696,58756332,190147610,2
17279,204669023,69604182,1
6954,8849634,11428300,2
18868,209453152,72379512,1
12685,234684445,8820481,1
1406,4686468,212936502,2
11644,38506582,208253400,2
1829,208569099,217309361,2
16462,34340942,200570818,1
3288,209224665,138128732,3
21796,85557392,13814003,1
9768,194219253,204843833,3
16988,229015643,199375748,1
1637,60195472,220624758,2
10416,73895512,145632652,2
23252,127566002,158283282,1
1213,146112942,110832222,2
7167,33196332,218625584,2
14343,219873321,179392752,1
13402,205193250,187254868,1
21508,85557392,6013130,1
12624,234684445,200750517,1
15162,210436146,227267206,1
16875,229015643,10738749,1
11550,187371529,137230272,2
23080,216367274,163831022,1
1050,9470306,186774643,2
1961,208569099,226212530,2
21212,24641662,224761699,1
14338,219873321,198713566,1
2931,207487949,184251699,2
24819,230457540,174746332,1
21461,187891847,207034808,1
2759,214729620,49850062,3
9453,59313302,15446041,2
9815,170855672,221191725,2
12583,234684445,159263962,1
12644,234684445,211531285,1
24445,28573892,203457314,1
24818,230457540,229700312,1
16012,187334729,52062312,1
20411,209944678,196976333,1
3417,209224665,186187494,2
15645,21561411,28245362,1
24761,230457540,232470766,1
13559,205193250,68500302,1
18332,195657825,195893742,1
23832,191758521,192965786,1
9473,13667508,189431560,2
13569,205193250,127792002,1
23196,216367274,212384488,1
18685,209453152,174031072,1
16267,30179402,82911172,1
6242,76842942,191106824,2
7365,5900662,206481851,4
13233,217350178,191118634,1
19669,6160486,8328261,1
2933,207487949,195806604,2
16228,30179402,216750774,1
7203,12585301,16790301,2
4560,230884769,44323642,2
8256,199789219,221191725,2
6873,225249498,204544342,2
7081,189401341,38506582,2
24309,28573892,210903142,1
1709,60195472,40845292,3
12198,216072216,178090242,1
9526,212569310,133856302,2
2944,207487949,190675248,2
12464,234684445,85547452,1
12339,183566364,55746782,1
6951,8849634,182569397,2
11535,187371529,197829726,2
7502,5900662,210614410,4
22644,226951319,211173654,1
1706,60195472,127213442,2
3094,225412049,202882025,2
17337,204669023,218682612,1
6019,118556542,184547023,2
24334,28573892,189393124,1
19733,6160486,196834661,1
19684,6160486,185771141,1
943,185532751,137420832,2
14320,219873321,210940041,1
18118,195657825,195523953,1
18587,195657825,188567282,1
14014,115965992,12537873,1
13735,205193250,65072762,1
9598,11832553,217160398,3
15984,78315592,186239954,1
2332,19366751,212577516,2
5124,203818557,207185905,2
5343,9471631,170209812,2
5386,7964302,198713566,2
13662,205193250,11760939,1
17666,204669023,190041683,1
15618,21561411,216233171,1
16545,25034832,45298022,1
20012,6160486,207538791,1
241,85557392,177418312,2
2492,76743532,220421489,2
22269,190939281,8979910,1
22905,195657884,37609322,1
14225,115965992,6972966,1
11721,38506582,206843171,3
5686,215910105,13606604,2
15670,21561411,212683284,1
13750,205193250,206835363,1
8419,101518072,78205872,2
19037,209453152,195569654,1
1132,7602583,8813813,2
4627,12977589,1294898,2
349,85557392,85437112,3
20171,6160486,170786152,1
8766,192711483,77148762,2
21799,85557392,195328266,1
7425,5900662,189845541,2
3370,209224665,185055574,2
15296,101056562,237153627,1
5081,203818557,198063541,2
2287,19366751,635319,2
21494,85557392,195481687,1
22337,190939281,206280668,1
7741,1673629,227530431,2
2862,4883361,68121142,2
12047,73498632,212232797,1
21641,85557392,191272189,1
16047,187334729,71233882,1
12890,226754592,232825253,1
15386,101056562,15022801,1
23493,223051958,194290688,1
9083,127601602,191664526,2
2594,204211075,121723022,2
19645,6160486,195335106,1
5889,230524749,46606882,2
11865,53121132,183056813,3
2161,203457314,59916552,2
7111,1378581,184807512,2
1989,208569099,190557229,2
14685,182190122,209538746,1
9092,127601602,232121093,2
23256,127566002,15446041,1
23037,216367274,216255534,1
9811,170855672,14056683,2
19847,6160486,208787305,1
23902,191758521,9831878,1
14527,182190122,220850569,1
704,207061281,203818557,3
8326,199396025,208429247,2
21374,185106564,208576142,1
7544,5900662,212901249,2
6186,76842942,187130741,2
18249,195657825,208312378,1
9338,14486634,19147021,2
12839,226754592,236501055,1
24425,28573892,214137530,1
16100,187334729,222981893,1
19307,213745765,203314488,1
11068,191106824,71851852,2
5475,4720318,12552155,2
6711,3016909,208138348,2
15494,229310518,218506563,1
8390,64326342,3380276,2
20266,6160486,80256802,1
23921,191758521,127594002,1
7258,12585301,120303082,2
17450,204669023,12593257,1
23647,191758521,13678954,1
15358,101056562,222806574,1
9662,58756332,229418539,2
524,84738292,192542264,3
7911,13109793,184906491,2
9523,212569310,198777771,2
4959,211551769,229362387,3
3079,225412049,204237509,2
3854,212403372,201161632,2
4436,204244320,12307860,2
4684,152077792,158505502,2
14432,219873321,30753532,1
9293,3214423,11149295,2
12387,183566364,33639402,1
12358,183566364,5459777,1
1144,7602583,192542264,3
9501,212569310,184547023,2
420,190939281,9422523,2
13503,205193250,222110282,1
24888,230457540,7670958,1
18481,195657825,163802412,1
6930,225249498,13606604,2
259,85557392,208569099,2
17370,204669023,198833634,1
255,85557392,60195472,2
2961,207487949,3710232,2
18280,195657825,199846099,1
11594,207654954,27157532,2
19692,6160486,25228452,1
72,6160486,4169858,3
10657,14225093,19639311,2
18765,209453152,209447556,1
4030,137430292,192863475,2
8697,211585840,233590417,3
15373,101056562,217714304,1
24966,230457540,3612228,1
6766,3016909,185314082,2
7811,63998462,224506741,2
14606,182190122,10261574,1
24824,230457540,31867642,1
9410,14486634,183056813,3
13863,182648870,193453235,1
3729,161055882,198332016,2
5661,215910105,207118547,2
11768,53121132,4169858,4
2920,207487949,225546676,2
24847,230457540,63626142,1
21225,24641662,78946752,1
17281,204669023,189002600,1
17139,214466652,220257128,1
5317,219874928,129133182,2
6925,225249498,195018326,2
5474,4720318,12134295,3
657,207061281,214688193,3
23711,191758521,209447556,1
14746,198574124,35074102,1
3989,195757297,113655312,2
16820,25034832,227530431,1
2153,152011532,191106824,2
8814,192711483,194816243,3
19056,228655199,14631019,1
435,190939281,82238712,2
17377,204669023,171701782,1
4193,190055719,113655312,2
13906,182648870,225047915,1
11516,172429262,129003472,2
18447,195657825,228998249,1
13053,226754592,216739198,1
8264,199789219,198393616,2
20909,96862332,214224363,1
21001,96862332,3617668,1
8924,3246917,193752364,2
6689,5212354,7598215,2
5430,7964302,153185242,2
11395,211554226,138867992,2
20657,88375412,83794192,1
13583,205193250,31704002,1
5161,203818557,186501532,2
14202,115965992,203791756,1
19453,6160486,217464856,1
9814,170855672,126066112,2
15750,16384071,215256873,1
4762,58983922,208949319,2
17122,214466652,146670332,1
5676,215910105,162731242,2
4782,58983922,190557229,2
21709,85557392,35399302,1
13864,182648870,32747702,1
9326,14486634,12346968,2
12705,234684445,118556542,1
10723,184389351,191272189,3
6538,48400472,225883673,2
15073,210436146,14116864,1
9030,203361151,4278530,2
1624,60195472,57169392,3
7090,189401341,187639969,2
6140,209455030,201446209,2
11590,236163083,187002184,2
13317,217350178,183799454,1
22522,190939281,220867862,1
18929,209453152,202597783,1
11850,53121132,54437942,2
14417,219873321,185282210,1
18534,195657825,208625151,1
1219,146112942,41954092,2
4021,137430292,71038612,2
14925,198574124,208175881,1
8762,192711483,148050462,2
5827,13993792,7534345,2
1261,214761951,4353024,2
24884,230457540,191784086,1
971,185532751,224954611,2
16916,229015643,135446852,1
17430,204669023,200570818,1
134,6160486,207185905,3
5571,32671432,203055322,2
24862,230457540,9205,1
17944,195657825,6013448,1
2163,203457314,190509470,2
14348,219873321,46486792,1
17764,7864416,22256281,1
13110,226754592,204420780,1
7039,232524017,191098462,3
3261,209224665,200493376,3
22899,195657884,20213561,1
13137,226754592,174194492,1
7125,33196332,151015692,2
8224,199789219,199981939,2
17583,204669023,200178710,1
1517,60195472,208553095,2
21514,85557392,201994495,1
5766,26576702,211585840,2
7874,7834137,204307877,3
17356,204669023,90949002,1
17526,204669023,63109812,1
4845,59475472,74011552,3
15986,78315592,213999586,1
3724,161055882,158793082,2
16991,229015643,11136926,1
1564,60195472,190213084,2
24077,28246202,139457262,1
1410,4686468,3016909,2
13013,226754592,232676485,1
1897,208569099,208430646,4
5740,26576702,199238890,2
20456,193986670,143979532,1
18968,209453152,211621454,1
19233,228655199,224399317,1
8364,199396025,73895512,2
23601,191758521,95860892,1
24812,230457540,52089502,1
13992,182648870,193676195,1
18008,195657825,183853929,1
14914,198574124,10743543,1
3097,225412049,185367567,2
14597,182190122,183847951,1
2346,76743532,161587302,2
3725,161055882,201680292,2
14828,198574124,5008768,1
12555,234684445,216550429,1
31,187334729,85355912,2
14058,115965992,198515004,1
4663,8979910,1962233,2
17323,204669023,201204877,1
20802,217907323,183750106,1
11582,236163083,199665292,2
20974,96862332,208526066,1
20927,96862332,221958694,1
14732,198574124,203196420,1
9860,184028419,117599352,2
7676,625050,209243381,2
3106,225412049,188972315,4
2503,76743532,209223183,2
13486,205193250,182678002,1
24751,230457540,14633120,1
16382,34340942,18276751,1
5015,203818557,5107855,2
7401,5900662,8228323,2
13105,226754592,210267787,1
23701,191758521,110832222,1
23424,143818932,3724449,1
6774,3016909,14486634,2
976,185532751,12229328,2
9380,14486634,44323642,2
13039,226754592,207103295,1
19738,6160486,209544571,1
845,208011554,152606552,2
772,207061281,178113422,2
1500,60195472,217768606,2
9295,5573736,195649609,2
2478,76743532,200391814,2
14850,198574124,8104426,1
10321,223055408,211533974,2
14537,182190122,211659229,1
24970,230457540,217714304,1
11670,38506582,208352792,2
2926,207487949,216892372,2
8142,199789219,207118547,3
5222,203818557,89861182,2
603,21627131,175300482,3
15448,101056562,233426938,1
11545,187371529,183178754,2
17537,204669023,194816741,1
20537,193986670,89572882,1
18942,209453152,9999847,1
24191,189857979,13490762,1
3279,209224665,183847951,2
7049,224954611,149594272,2
165,6160486,205937561,2
11168,184684356,196861168,2
10076,211029382,102815822,2
8594,211585840,194099532,3
3290,209224665,6458794,2
3562,224461910,100343252,2
17480,204669023,183560521,1
11893,53121132,121334792,2
20349,209944678,202059088,1
21393,185106564,195555011,1
5091,203818557,188810831,2
11145,215256873,192542264,2
8678,211585840,32214442,2
21010,96862332,207680421,1
7266,12585301,13606604,2
16958,229015643,110832222,1
24053,28246202,207019922,1
18642,209453152,146040842,1
22307,190939281,188589763,1
19028,209453152,192419782,1
22893,195657884,13812470,1
7698,201787805,216507826,2
15312,101056562,204153227,1
24495,28573892,69467122,1
22625,226951319,10575998,1
5340,9471631,14948701,2
6775,3016909,205864072,2
22282,190939281,208188965,1
24282,189857979,222897145,1
20481,193986670,184642731,1
16005,187334729,8328261,1
19070,228655199,7599276,1
12634,234684445,163597802,1
10107,12258718,31867642,2
20856,96862332,22624461,1
4671,8979910,149975872,2
789,207061281,71912792,3
2070,152011532,204211075,2
16755,25034832,58619242,1
18113,195657825,232281434,1
1290,64455192,113362402,2
9077,127601602,211398833,2
21763,85557392,76842942,1
11448,130158522,188397685,2
21439,185106564,143916972,1
18051,195657825,183489592,1
23333,127566002,114279782,1
1328,22315611,204419131,2
22711,226951319,186987181,1
24431,28573892,212468432,1
10266,8228323,8273538,2
19294,213745765,185489661,1
18160,195657825,157623882,1
2166,203457314,197825101,2
20544,193986670,179275302,1
1834,208569099,207118547,4
12842,226754592,222705750,1
10991,191106824,81827112,2
19269,213745765,194290824,1
21570,85557392,214418086,1
894,11436326,215521985,2
4628,12977589,207069934,2
17643,204669023,224382387,1
15523,229310518,198734366,1
11677,38506582,6055703,2
14356,219873321,23540031,1
12553,234684445,185367567,1
22033,85557392,198393616,1
22015,85557392,198332016,1
18748,209453152,207583772,1
2713,189596556,120681332,2
21040,210337917,216216624,1
3955,195757297,10066189,2
12355,183566364,195299122,1
4648,9831878,184792175,2
9237,226331718,200493376,2
14495,182190122,215523433,1
15236,101056562,222785613,1
18595,195657825,205913902,1
2401,76743532,12346968,2
20771,217907323,1746239,1
1530,60195472,184829557,4
4764,58983922,208431390,2
19996,6160486,200677897,1
23171,216367274,7816806,1
6591,91981922,158793082,2
6576,48400472,14225093,2
12734,234684445,181669882,1
13469,205193250,185835944,1
11956,227348607,191784086,2
1868,208569099,185967601,2
5635,32671432,83029142,2
5292,223348295,110923962,2
1492,60195472,195436586,2
5480,4720318,189401341,2
13278,217350178,185841120,1
3950,195757297,146040842,2
5755,26576702,19147021,2
19357,213745765,214030883,1
3236,209224665,107513022,2
13553,205193250,191097661,1
12865,226754592,195576085,1
901,11436326,198016947,2
5512,4720318,211365934,2
24787,230457540,7453153,1
33,187334729,204795329,2
2771,214729620,222517314,2
24521,28573892,59892862,1
18952,209453152,10055195,1
9069,127601602,80687142,2
7625,141199742,138867992,2
23461,143818932,11951440,1
19198,228655199,228848370,1
8770,192711483,185807624,2
24365,28573892,201787805,1
14213,115965992,4914661,1
7326,5900662,203244569,4
1626,60195472,222467575,2
13004,226754592,229387336,1
21901,85557392,139811722,1
18491,195657825,44903772,1
1099,7602583,219533820,2
13425,205193250,149594272,1
13766,205193250,10743543,1
11247,102928292,7534345,2
5748,26576702,214275739,2
13386,205193250,191422482,1
6164,209455030,204412550,2
10596,183799454,11760939,2
1448,4686468,82629722,2
14113,115965992,7848668,1
18019,195657825,188867494,1
17921,195657825,7528848,1
14555,182190122,211536472,1
312,85557392,118556542,2
21224,24641662,200791482,1
10391,73895512,81217232,2
15283,101056562,135964952,1
1343,22315611,114279782,2
7547,5900662,75873682,3
9321,14486634,176366962,2
9387,14486634,46486792,2
17401,204669023,207906513,1
20261,6160486,222981893,1
23965,191758521,209360581,1
23166,216367274,194027075,1
15737,21561411,229713850,1
19018,209453152,183119747,1
5364,9471631,190664107,2
3346,209224665,205174256,2
6065,118556542,14568344,2
14677,182190122,211351136,1
13857,182648870,7687311,1
24455,28573892,149975872,1
5859,13993792,89861182,2
12711,234684445,183103381,1
10854,184389351,63282212,3
13944,182648870,228182640,1
23690,191758521,32809502,1
17338,204669023,186045687,1
21046,210337917,189528179,1
22998,117571752,9124164,1
13782,205193250,198205248,1
7803,7768516,2606806,2
14266,115965992,231247631,1
17862,195657825,195158087,1
15196,210436146,218118021,1
19523,6160486,9470306,1
24840,230457540,11909964,1
21234,24641662,198733304,1
22034,85557392,225562389,1
10851,184389351,183381022,2
5952,145262432,170786152,2
13692,205193250,185329067,1
7483,5900662,214759042,2
17118,214466652,215612136,1
5447,7964302,4128698,4
12375,183566364,112420792,1
20344,209944678,40152352,1
16107,187334729,45223732,1
20057,6160486,221506423,1
6692,5212354,1673629,2
7235,12585301,71854632,2
23073,216367274,3016909,1
16053,187334729,214078851,1
7846,187533847,184656033,2
5067,203818557,191272189,3
18093,195657825,5985520,1
17813,7864416,225271141,1
21375,185106564,196478608,1
24535,28573892,192867505,1
13063,226754592,202182052,1
14384,219873321,181395892,1
24132,189857979,219321561,1
6260,76842942,170209812,3
14214,115965992,155278822,1
16538,25034832,185532751,1
7276,183961953,150902602,2
1745,196838090,205330458,2
15452,229310518,79171612,1
3823,212403372,225543711,2
19821,6160486,32159462,1
11148,187273009,186094747,2
12558,234684445,183430179,1
22476,190939281,184962023,1
20172,6160486,210201975,1
20277,6160486,36487002,1
8505,211585840,201446209,4
18149,195657825,9815569,1
23238,216367274,34003902,1
21481,13795469,16736631,1
7292,5900662,195436586,2
16110,187334729,230339390,1
828,207061281,180350812,2
9462,13667508,191220068,2
23026,117571752,220755449,1
4178,190055719,91626512,2
6611,14387362,121723022,3
4914,211551769,184251699,2
16639,25034832,41954092,1
10947,200052480,200198096,2
12604,234684445,231779693,1
20170,6160486,197737828,1
10941,200052480,11760939,2
14612,182190122,194290824,1
9992,195136851,57169392,2
3758,208012431,75873682,2
807,207061281,195018326,2
8954,4393825,219502636,2
24427,28573892,186137286,1
22666,226951319,224701872,1
20388,209944678,73895512,1
17562,204669023,196324266,1
17795,7864416,148683552,1
15863,78315592,213405039,1
17315,204669023,161776702,1
9754,194219253,187353081,3
22320,190939281,31901512,1
601,21627131,188100470,2
9644,58756332,5579198,2
20917,96862332,170209812,1
14581,182190122,203600757,1
11585,236163083,182626228,2
10052,195136851,4611657,3
8361,199396025,208430646,2
1484,4686468,217751064,2
12337,183566364,39322832,1
7370,5900662,193792565,2
8017,125274672,13667508,2
22546,190939281,8809972,1
6933,225249498,195665672,2
9919,66358532,198499631,2
23980,191758521,49264392,1
10989,191106824,46486792,2
10012,195136851,9648429,2
1976,208569099,14568344,2
10453,73895512,138867992,4
9332,14486634,182626228,2
10238,8228323,208430646,2
19985,6160486,94861782,1
21873,85557392,204958407,1
